Year,Month,Day,Hour,Minute,v_meas,rh,T_C,p_meas,turbine_power_kw,v_std
2009,1,14,3,30,4.16,49.07,-8.51,99310,306.80370288882403,4.2500678086998285
2009,1,14,4,30,4.49,47.05,-7.83,99250,387.8717739734965,4.582356381070588
2009,1,14,5,30,6.22,43.82,-6.97,99100,900.5997670148575,6.337905096829317
2009,1,14,6,30,6.8,40.01,-6.54,99010,1096.017752943454,6.923152619198137
2009,1,14,7,30,7.99,40.57,-5.97,98910,1526.673040428057,8.126084083713767
2009,1,14,8,30,9.04,42.26,-5.13,98770,1793.9516320285738,9.179808941573805
2009,1,14,9,30,9.85,44.04,-4.49,98650,1924.3750790080453,9.990124014166103
2009,1,14,10,30,8.790000000000001,52.01,-3.96,98560,1737.2576189685772,8.905974551029827
2009,1,14,11,30,9.39,56.71,-3.66,98480,1855.956132141455,9.507450667664585
2009,1,14,12,30,11.19,55.0,-2.93,98450,2021.3248168216455,11.318509472673858
2009,1,14,13,30,14.56,52.06,-2.81,98440,2025.0000000000002,14.724762605962278
2009,1,14,14,30,13.82,59.22,-2.53,98490,2025.0000000000002,13.973187226532591
2009,1,14,15,30,14.56,63.16,-1.98,98600,2025.0000000000002,14.716284166989187
2009,1,14,16,30,12.81,56.76,-3.17,98820,2025.0000000000002,12.977124484767304
2009,1,14,17,30,13.61,52.35,-4.2,99000,2025.0000000000002,13.81423215216674
2009,1,14,18,30,13.4,57.51,-5.47,99180,2025.0000000000002,13.630824756799843
2009,1,14,19,30,13.28,54.18,-6.92,99350,2025.0000000000002,13.541603642809697
2009,1,14,20,30,12.77,54.9,-8.27,99550,2025.0000000000002,13.052680211709749
2009,1,14,21,30,12.5,56.25,-9.15,99660,2025.0000000000002,12.795723911853177
2009,1,14,22,30,12.09,58.14,-10.07,99810,2025.0000000000002,12.396755807347127
2009,1,14,23,30,11.71,60.95,-10.99,99950,2025.0000000000002,12.026829359049094
2009,1,15,0,30,11.62,60.48,-11.96,100110,2025.0000000000002,11.955725387250979
2009,1,15,1,30,10.93,61.06,-12.86,100240,2020.2157135969587,11.263738943059684
2009,1,15,2,30,9.84,60.3,-13.67,100360,1942.7441728167344,10.155182193111425
2009,1,15,3,30,9.74,56.120000000000005,-14.42,100430,1932.7979727186162,10.064224716219627
2009,1,15,4,30,9.72,53.29,-15.34,100490,1932.0806083970947,10.0576644572208
2009,1,15,5,30,8.17,56.99,-16.06,100570,1629.2972554167306,8.463941581618865
2009,1,15,6,30,7.84,57.19,-16.8,100670,1528.6610255652085,8.132628890749658
2009,1,15,7,30,9.21,53.2,-17.79,100750,1864.6511178696355,9.568790954988609
2009,1,15,8,30,8.39,56.29,-18.37,100820,1694.1261400882834,8.725470349814954
2009,1,15,9,30,7.45,57.83,-18.94,100890,1397.267945604493,7.755482945798424
2009,1,15,10,30,7.65,59.91,-19.48,100950,1477.5395785980818,7.970919427262699
2009,1,15,11,30,6.55,61.43,-19.84,101000,1064.414463545454,6.829137181453083
2009,1,15,12,30,7.18,61.57,-20.4,101050,1299.4723263981891,7.492779376884974
2009,1,15,13,30,6.45,62.15,-20.7,101100,1032.691251358252,6.734764989910016
2009,1,15,14,30,6.23,60.1,-20.67,101160,955.8252792031575,6.506099298536836
2009,1,15,15,30,6.12,54.53,-20.19,101200,917.0503083816142,6.38805154208692
2009,1,15,16,30,6.2700000000000005,48.6,-19.23,101220,966.1490313284825,6.536811040691603
2009,1,15,17,30,6.140000000000001,44.18,-18.06,101220,918.1733032030039,6.391474784950477
2009,1,15,18,30,5.99,40.03,-16.87,101200,863.6445791176951,6.22525401346653
2009,1,15,19,30,5.84,37.13,-15.96,101210,810.2187485142551,6.062395209615166
2009,1,15,20,30,6.07,35.43,-15.37,101210,886.9649081760105,6.29634174112486
2009,1,15,21,30,6.36,35.11,-15.17,101230,986.0052678516512,6.5958806123803395
2009,1,15,22,30,6.54,37.26,-15.37,101250,1049.4878784797284,6.7847326445923795
2009,1,15,23,30,6.44,40.89,-15.76,101280,1015.9586629069634,6.684987841460548
2009,1,16,0,30,5.8,43.8,-16.080000000000002,101310,797.5279556524536,6.023709665149988
2009,1,16,1,30,4.7700000000000005,47.12,-16.42,101340,484.8849934201252,4.956635777083816
2009,1,16,2,30,5.01,51.75,-16.98,101360,556.5493865242353,5.210135233956652
2009,1,16,3,30,4.57,53.71,-17.36,101360,432.5972278659258,4.754908286519775
2009,1,16,4,30,5.73,53.66,-17.7,101340,778.9947009921947,5.964113116423739
2009,1,16,5,30,4.45,56.43,-18.01,101350,401.2142103002855,4.6338318298622125
2009,1,16,6,30,4.21,59.49,-18.36,101360,339.29843687027744,4.386057488471552
2009,1,16,7,30,4.11,60.870000000000005,-18.67,101360,314.81985619903935,4.28361521740548
2009,1,16,8,30,3.27,63.65,-18.89,101370,133.11819138025007,3.4092172307422843
2009,1,16,9,30,2.63,65.74,-19.04,101350,32.386465173437706,2.7423229717428934
2009,1,16,10,30,1.29,66.61,-19.02,101340,0.0,1.3450120059600177
2009,1,16,11,30,0.93,66.39,-18.83,101320,0.0,0.9693530573235631
2009,1,16,12,30,0.95,67.94,-18.54,101310,0.0,0.9897851617298252
2009,1,16,13,30,2.14,67.85,-18.25,101300,0.0,2.2286957594845704
2009,1,16,14,30,2.22,60.17,-17.68,101260,0.0,2.310005982081519
2009,1,16,15,30,2.84,46.33,-16.67,101220,60.26600445056898,2.950924088668679
2009,1,16,16,30,3.92,35.02,-14.87,101140,262.0078847987411,4.062598387942001
2009,1,16,17,30,4.58,27.84,-13.19,101060,427.4747037119101,4.735145461851505
2009,1,16,18,30,5.19,24.06,-11.79,100960,598.0489378085632,5.354456399960227
2009,1,16,19,30,5.62,24.92,-10.89,100860,726.657103278918,5.789479824087147
2009,1,16,20,30,6.18,25.4,-10.02,100760,906.9267138814927,6.35719162896355
2009,1,16,21,30,6.3100000000000005,29.08,-9.64,100660,949.0326960716967,6.485543959980785
2009,1,16,22,30,6.34,30.27,-9.0,100560,956.7626642110012,6.508887889962818
2009,1,16,23,30,7.2,30.93,-8.64,100480,1261.1413020764196,7.3864372369993605
2009,1,17,0,30,8.65,31.6,-8.45,100410,1728.6036604253325,8.869757942771844
2009,1,17,1,30,7.92,35.550000000000004,-8.72,100340,1525.4265666352637,8.121980466288933
2009,1,17,2,30,8.1,41.04,-9.09,100260,1581.959253590502,8.308096308116879
2009,1,17,3,30,8.51,42.22,-9.51,100180,1695.4341362315593,8.730944282199452
2009,1,17,4,30,9.04,42.89,-9.79,100070,1811.9953060138841,9.274601029755104
2009,1,17,5,30,8.5,42.15,-9.83,99990,1692.5157683433583,8.718730982813803
2009,1,17,6,30,8.74,110.0,-9.9,99880,1750.216823063569,8.960208508322113
2009,1,17,7,30,8.08,42.5,-9.8,99770,1573.8834351032315,8.281509251368663
2009,1,17,8,30,8.07,39.52,-9.38,99660,1568.5275316649609,8.26387664745666
2009,1,17,9,30,8.33,41.28,-8.92,99540,1645.4206805559206,8.521639173701278
2009,1,17,10,30,8.51,43.51,-8.67,99400,1687.7642802505352,8.698846119483303
2009,1,17,11,30,8.41,43.54,-8.45,99270,1661.8671448416035,8.590467230975532
2009,1,17,12,30,7.58,46.57,-8.08,99150,1389.9309029821634,7.735791473382081
2009,1,17,13,30,7.49,49.16,-7.5,99020,1352.3297602644975,7.634875899797363
2009,1,17,14,30,8.11,48.120000000000005,-6.05,98900,1563.8188330766318,8.248374759100022
2009,1,17,15,30,6.91,46.83,-3.9,98780,1124.035037864919,7.006061972159575
2009,1,17,16,30,5.5600000000000005,45.46,-1.82,98650,675.9170336666162,5.620176955844565
2009,1,17,17,30,8.59,42.98,1.13,98540,1675.6254115945294,8.648045246262939
2009,1,17,18,30,9.13,42.66,2.62,98480,1792.6357479846547,9.172895970499892
2009,1,17,19,30,9.61,44.88,3.35,98440,1875.44226528108,9.644918979055237
2009,1,17,20,30,10.35,48.38,3.92,98470,1967.433929162752,10.380968716623247
2009,1,17,21,30,10.62,55.14,3.52,98490,1991.263103456206,10.65705306399718
2009,1,17,22,30,10.56,75.61,3.04,98560,1987.581413748416,10.603578994167261
2009,1,17,23,30,11.15,79.4,2.4,98600,2019.0498646548353,11.20616615579432
2009,1,18,0,30,10.16,91.52,1.47,98630,1950.1754133415247,10.223140496950384
2009,1,18,1,30,9.93,97.2,0.58,98660,1926.1661041548944,10.003576626930903
2009,1,18,2,30,11.17,87.58,0.18,98660,2020.1271168882126,11.259363796948762
2009,1,18,3,30,9.44,94.98,-0.35,98640,1857.8413047458205,9.520749945296792
2009,1,18,4,30,8.370000000000001,100.66,-1.48,98620,1625.931939457251,8.452862352122636
2009,1,18,5,30,7.91,95.92,-1.87,98610,1485.4993738947169,7.992282270248837
2009,1,18,6,30,8.97,98.75,-2.11,98610,1772.272037305976,9.065915614951278
2009,1,18,7,30,10.11,97.39,-2.7,98600,1950.4403426852714,10.22556326186805
2009,1,18,8,30,9.83,87.14,-3.58,98630,1919.4229403065178,9.955188291404005
2009,1,18,9,30,7.76,88.11,-4.15,98620,1437.7891486881242,7.864235503725507
2009,1,18,10,30,6.22,86.14,-4.5200000000000005,98600,890.1899716404282,6.306172753057242
2009,1,18,11,30,6.22,96.02,-4.93,98610,891.233294241945,6.309353129833699
2009,1,18,12,30,4.51,93.75,-5.42,98600,386.62953347652393,4.577563786560663
2009,1,18,13,30,4.36,87.24,-5.82,98590,349.22116913685244,4.427583884230393
2009,1,18,14,30,3.73,79.28,-5.0600000000000005,98560,204.1675612676966,3.7839131331201643
2009,1,18,15,30,2.05,76.29,-3.95,98530,0.0,2.076516144330743
2009,1,18,16,30,3.49,73.23,-1.96,98470,152.90106318246416,3.525578549672281
2009,1,18,17,30,4.41,68.04,-0.44,98440,353.6520038249124,4.446126820778039
2009,1,18,18,30,6.44,66.88,0.47,98390,948.6189486810401,6.484282727270355
2009,1,18,19,30,5.97,66.05,1.02,98340,791.6918048719027,6.005919234482252
2009,1,18,20,30,6.69,64.26,1.56,98310,1029.4458148940246,6.725110262960061
2009,1,18,21,30,5.73,68.85000000000001,1.5,98270,717.669638589465,5.759491620251802
2009,1,18,22,30,6.29,82.41,1.21,98250,895.8791018722164,6.323515018662449
2009,1,18,23,30,6.33,99.58,1.14,98220,908.737414452529,6.3627112161333
2009,1,19,0,30,8.370000000000001,102.56,1.48,98190,1612.464542118298,8.40852524154172
2009,1,19,1,30,7.86,95.83,0.91,98160,1451.7010313095584,7.901572816182389
2009,1,19,2,30,7.54,99.27,-0.13,98120,1335.1244386261155,7.588699513220922
2009,1,19,3,30,7.62,102.85,-1.3,98080,1368.9371467774195,7.6794475222152965
2009,1,19,4,30,9.28,99.44,-1.27,98040,1826.536522787552,9.350993027515376
2009,1,19,5,30,9.54,99.36,-1.87,98040,1871.9618776085388,9.620365979601683
2009,1,19,6,30,8.6,96.72,-2.85,98070,1684.3037867162857,8.68436403731444
2009,1,19,7,30,6.79,91.39,-4.92,98160,1080.542991006508,6.877117331567775
2009,1,19,8,30,7.04,85.27,-6.26,98260,1174.1968961155496,7.145226511625883
2009,1,19,9,30,6.62,84.01,-7.28,98320,1030.8045643779276,6.729152355727882
2009,1,19,10,30,5.19,84.69,-7.59,98400,576.3775195506441,5.279090660930774
2009,1,19,11,30,7.36,84.74,-8.39,98450,1300.385130503871,7.495311778343379
2009,1,19,12,30,7.09,80.71000000000001,-9.16,98520,1204.5150305843506,7.229338411941602
2009,1,19,13,30,6.48,80.62,-9.64,98560,991.5363613679885,6.612334854582741
2009,1,19,14,30,6.23,76.33,-9.61,98590,907.103922404631,6.357731816505505
2009,1,19,15,30,5.2,71.39,-8.81,98620,582.9074000407049,5.301799339386906
2009,1,19,16,30,5.95,66.22,-7.67,98610,808.631552572134,6.0575569351383445
2009,1,19,17,30,6.2,62.18,-6.62,98610,889.3927568441981,6.303742590593501
2009,1,19,18,30,7.19,57.49,-5.58,98600,1230.1920677060587,7.300574469984904
2009,1,19,19,30,7.640000000000001,53.16,-4.8100000000000005,98590,1395.1692807087668,7.749850458155573
2009,1,19,20,30,7.68,51.3,-4.41,98590,1408.8511891059259,7.786570555839844
2009,1,19,21,30,7.32,53.73,-4.21,98560,1272.8229864890754,7.4188458496020955
2009,1,19,22,30,6.65,58.57,-4.23,98580,1034.531235019266,6.740238688142989
2009,1,19,23,30,7.45,63.08,-4.62,98580,1322.4311753080408,7.554632783972197
2009,1,20,0,30,7.95,62.1,-5.07,98600,1508.6795932443151,8.066846397512148
2009,1,20,1,30,6.5600000000000005,63.53,-5.21,98620,1006.8864770748991,6.657999336828496
2009,1,20,2,30,7.97,67.53,-5.64,98630,1516.8031804217176,8.093590717437753
2009,1,20,3,30,6.87,66.2,-5.93,98610,1114.6843540126467,6.978683189090128
2009,1,20,4,30,6.69,68.75,-6.41,98600,1054.5115034230912,6.799677237611457
2009,1,20,5,30,5.69,78.11,-6.99,98630,726.1842204006958,5.787901969972292
2009,1,20,6,30,5.78,79.78,-7.34,98680,754.6962907976741,5.883037339998912
2009,1,20,7,30,5.71,82.77,-7.73,98740,734.5454158143007,5.815800519900903
2009,1,20,8,30,7.77,82.99,-8.17,98810,1458.6824721543862,7.920309909163677
2009,1,20,9,30,8.66,87.19,-8.48,98860,1719.6732362137836,8.832384332344773
2009,1,20,10,30,8.950000000000001,89.0,-8.870000000000001,98940,1785.4494780668415,9.135143042116319
2009,1,20,11,30,8.88,89.69,-9.39,99010,1773.4098363446863,9.07189301993531
2009,1,20,12,30,8.13,90.07000000000001,-9.89,99100,1583.6186858321146,8.313559459529595
2009,1,20,13,30,7.15,91.37,-10.33,99180,1236.3037030671637,7.317530040413826
2009,1,20,14,30,6.54,81.9,-10.31,99260,1019.3542945000912,6.695089378254027
2009,1,20,15,30,5.8500000000000005,75.95,-9.54,99320,784.991104925306,5.984121137555242
2009,1,20,16,30,4.96,70.7,-8.47,99340,515.4461393282788,5.067192277267532
2009,1,20,17,30,5.15,65.41,-7.45,99360,569.423668591368,5.254907559003192
2009,1,20,18,30,5.33,60.33,-6.46,99370,620.3539307342627,5.432025493772431
2009,1,20,19,30,5.55,56.07,-5.62,99380,685.009241817801,5.650514654046717
2009,1,20,20,30,5.73,52.85,-5.14,99380,738.8989928674974,5.830326969861519
2009,1,20,21,30,5.94,53.15,-5.08,99380,804.0318427340293,6.043535566938056
2009,1,20,22,30,5.7,59.17,-5.28,99400,730.1177327714761,5.801026802707628
2009,1,20,23,30,5.67,67.2,-5.62,99400,721.642596883387,5.772748071015639
2009,1,21,0,30,5.22,70.5,-5.88,99390,587.0155150426348,5.316085950417787
2009,1,21,1,30,4.16,75.32000000000001,-6.18,99390,303.9427364068412,4.238094732817917
2009,1,21,2,30,3.13,76.67,-6.5200000000000005,99370,97.59028212642914,3.189909148928575
2009,1,21,3,30,1.55,78.19,-6.5600000000000005,99330,0.0,1.5795246213048646
2009,1,21,4,30,0.32,80.93,-6.55,99280,0.0,0.32603220491541357
2009,1,21,5,30,1.79,83.66,-6.72,99270,0.0,1.824054903619601
2009,1,21,6,30,2.92,84.94,-6.87,99240,63.591666925708154,2.9758074592271466
2009,1,21,7,30,4.03,85.81,-7.0200000000000005,99240,272.80777488729694,4.107795668078246
2009,1,21,8,30,4.84,86.98,-6.92,99220,478.61364056433126,4.932440742917945
2009,1,21,9,30,4.93,86.39,-7.0,99170,502.9813142900005,5.023843902938621
2009,1,21,10,30,7.01,88.46000000000001,-7.07,99170,1173.7588954947091,7.144011362171478
2009,1,21,11,30,7.79,90.59,-7.1000000000000005,99140,1465.40414922397,7.938349836886661
2009,1,21,12,30,8.26,86.61,-7.11,99120,1615.0370602459113,8.416994437023575
2009,1,21,13,30,8.42,83.79,-7.01,99080,1658.861831106017,8.577890065310804
2009,1,21,14,30,6.5200000000000005,67.76,-6.46,99060,1000.0442631872721,6.637644691915133
2009,1,21,15,30,3.63,58.98,-4.96,99020,185.15890139150204,3.688127495044102
2009,1,21,16,30,3.8,53.32,-2.97,98940,217.33164389553363,3.850247638677418
2009,1,21,17,30,3.86,48.54,-0.99,98860,227.28641829973955,3.9004102710997204
2009,1,21,18,30,4.67,45.19,0.68,98800,420.50038777159483,4.708238378748437
2009,1,21,19,30,4.65,44.04,2.06,98740,412.9593206720365,4.679144755679153
2009,1,21,20,30,4.68,44.33,3.34,98700,418.6828412002943,4.701226239198666
2009,1,21,21,30,4.8500000000000005,48.96,3.99,98680,461.78656479741096,4.867521469125814
2009,1,21,22,30,5.12,65.17,4.5,98680,534.7593203059654,5.134356878128901
2009,1,21,23,30,6.1000000000000005,74.32000000000001,4.65,98690,827.658139268128,6.115555980088791
2009,1,22,0,30,6.73,80.8,4.65,98700,1036.7754259483786,6.746914847384734
2009,1,22,1,30,8.49,80.62,3.64,98690,1645.4876344590573,8.521919374174752
2009,1,22,2,30,7.48,81.85000000000001,2.88,98690,1307.7533407055487,7.5152397764507475
2009,1,22,3,30,6.49,87.61,1.97,98690,963.1001443486723,6.52774102141506
2009,1,22,4,30,4.68,91.02,0.9,98680,421.8163927145432,4.7133155583122806
2009,1,22,5,30,5.91,92.88,1.48,98690,774.1029412281787,5.947790928355618
2009,1,22,6,30,4.28,92.52,1.22,98680,320.80432668373714,4.308660082375966
2009,1,22,7,30,4.79,95.89,-0.6900000000000001,98720,453.1871238039662,4.834344613441227
2009,1,22,8,30,3.6,98.29,-0.48,98700,174.02898593680206,3.6320432649876646
2009,1,22,9,30,2.46,103.18,-0.65,98690,0.0,2.4822605021767896
2009,1,22,10,30,3.15,106.53,-0.98,98710,95.98250817804968,3.1799846183830227
2009,1,22,11,30,3.19,104.98,-1.0,98690,102.50811649063527,3.220266151176761
2009,1,22,12,30,5.05,106.76,-1.18,98710,524.6985955814152,5.099369137824431
2009,1,22,13,30,3.34,110.0,-0.51,98680,126.65692349731529,3.369332861094539
2009,1,22,14,30,4.08,90.07000000000001,-0.44,98690,274.8212861798226,4.116222164385112
2009,1,22,15,30,2.42,76.66,0.03,98690,0.0,2.440281937950002
2009,1,22,16,30,2.37,65.36,2.02,98670,0.0,2.383949063404522
2009,1,22,17,30,2.5,57.13,4.47,98630,0.9217273831392266,2.506896576005531
2009,1,22,18,30,3.19,48.76,6.63,98580,97.60869698898422,3.1900228209196557
2009,1,22,19,30,3.81,45.55,7.94,98520,208.00995146821413,3.8032751396735405
2009,1,22,20,30,4.34,44.15,8.89,98470,325.1018474232526,4.326645103256968
2009,1,22,21,30,5.01,57.04,9.17,98430,493.85293905671955,4.991234332780554
2009,1,22,22,30,6.91,80.01,9.26,98390,1081.5268288293805,6.880044113727147
2009,1,22,23,30,8.290000000000001,89.68,9.92,98370,1562.908893016195,8.245379071658254
2009,1,23,0,30,10.11,91.25,9.34,98350,1932.5632894501277,10.062078550069755
2009,1,23,1,30,11.6,86.59,8.71,98340,2025.0000000000002,11.55466085337827
2009,1,23,2,30,10.62,94.06,7.07,98330,1987.273575170716,10.59910784561679
2009,1,23,3,30,11.19,96.42,6.58,98310,2018.39574521501,11.173863961235064
2009,1,23,4,30,10.63,100.51,6.09,98270,1988.6659706705855,10.619331454910462
2009,1,23,5,30,8.540000000000001,102.38,5.58,98260,1648.9747617774842,8.53651291808949
2009,1,23,6,30,8.42,106.53,5.79,98240,1613.9192224107037,8.413314312463221
2009,1,23,7,30,8.78,103.37,6.0600000000000005,98240,1704.8442474443352,8.770325371183658
2009,1,23,8,30,8.27,103.78,6.28,98250,1566.9856204901953,8.25880039667554
2009,1,23,9,30,6.99,108.71,5.04,98280,1119.1441574156572,6.991950490601389
2009,1,23,10,30,6.9,104.91,3.5500000000000003,98340,1093.885562639654,6.916809646406824
2009,1,23,11,30,8.83,98.0,3.44,98370,1724.9039729958668,8.854274839907372
2009,1,23,12,30,7.7,106.44,0.8300000000000001,98470,1394.8495083719038,7.748992239323413
2009,1,23,13,30,8.48,102.86,0.18,98550,1650.6737896856262,8.543623309000317
2009,1,23,14,30,7.67,88.72,-0.39,98670,1390.4398855144132,7.737157502722526
2009,1,23,15,30,6.72,81.42,-0.26,98780,1048.1058089708815,6.780621177958891
2009,1,23,16,30,6.59,73.47,0.38,98850,1002.8719159501244,6.646056569835265
2009,1,23,17,30,8.31,61.9,1.13,98910,1602.3672342640396,8.375283075766385
2009,1,23,18,30,8.96,57.79,1.32,99000,1765.6829223560644,9.031299828505722
2009,1,23,19,30,9.46,57.46,1.52,99070,1859.8856776650248,9.535172329206523
2009,1,23,20,30,9.65,58.39,1.28,99180,1887.9458435067463,9.73312764378657
2009,1,23,21,30,9.8,61.34,0.52,99290,1911.210253825081,9.897250467901804
2009,1,23,22,30,9.6,65.7,-0.5700000000000001,99430,1885.0630134854382,9.712790218592156
2009,1,23,23,30,11.21,65.3,-1.93,99560,2022.2894591499662,11.36614613086252
2009,1,24,0,30,10.58,63.27,-3.08,99700,1997.534098667989,10.748135056906152
2009,1,24,1,30,9.31,64.28,-3.99,99820,1849.6823484281779,9.472589169572775
2009,1,24,2,30,10.74,61.34,-5.3100000000000005,99940,2011.4617561373084,10.95042492574159
2009,1,24,3,30,10.75,60.97,-6.22,100040,2013.2899703868998,10.976978509613648
2009,1,24,4,30,11.45,59.85,-7.44,100110,2025.0000000000002,11.712725932493717
2009,1,24,5,30,10.63,58.05,-8.52,100230,2007.5318732402595,10.893346016561503
2009,1,24,6,30,10.31,58.01,-9.94,100320,1986.4962336472781,10.587817482168163
2009,1,24,7,30,10.31,57.94,-11.32,100390,1987.9606923335093,10.609087760835285
2009,1,24,8,30,10.05,58.82,-12.58,100450,1965.186111578935,10.360412543017237
2009,1,24,9,30,9.54,58.74,-13.35,100500,1903.96043493532,9.84610536109573
2009,1,24,10,30,8.8,58.64,-14.02,100560,1777.2509407828627,9.092072186933871
2009,1,24,11,30,8.43,59.08,-14.71,100610,1692.5908829822893,8.719045335770199
2009,1,24,12,30,7.61,59.59,-15.31,100640,1442.865268812535,7.877859014526395
2009,1,24,13,30,7.03,59.93,-15.78,100670,1223.7233462677784,7.282628232120345
2009,1,24,14,30,6.48,58.45,-15.98,100690,1026.0757756809453,6.715084859976038
2009,1,24,15,30,6.12,54.82,-15.52,100700,900.7878137061721,6.3384783225306265
2009,1,24,16,30,5.98,50.58,-14.58,100660,850.4879932578373,6.185148584843278
2009,1,24,17,30,5.48,46.26,-13.45,100620,687.5553886907443,5.659010305941756
2009,1,24,18,30,4.97,43.27,-12.34,100570,531.837134586988,5.124194521255392
2009,1,24,19,30,4.82,41.01,-11.46,100510,486.52556853279475,4.962965156376523
2009,1,24,20,30,4.5200000000000005,39.75,-10.81,100470,405.298702928439,4.649589903273299
2009,1,24,21,30,4.64,38.53,-10.63,100430,436.85015922234487,4.771316200703491
2009,1,24,22,30,5.24,40.02,-10.99,100390,608.2808379495328,5.3900394294888985
2009,1,24,23,30,5.58,42.68,-11.46,100370,712.6692114235722,5.742806844923497
2009,1,25,0,30,5.67,45.13,-11.87,100350,741.2217194209903,5.838077141878513
2009,1,25,1,30,4.73,48.25,-12.04,100340,462.7064142628524,4.871070271075819
2009,1,25,2,30,4.61,52.49,-12.41,100310,431.1236753561322,4.749223284552979
2009,1,25,3,30,4.3,54.01,-12.94,100280,350.38022610351845,4.432434509744794
2009,1,25,4,30,4.97,57.33,-13.59,100250,532.5937522798203,5.126825777359834
2009,1,25,5,30,4.46,58.11,-13.95,100230,393.1103652312337,4.602566995490871
2009,1,25,6,30,3.51,59.38,-14.19,100220,172.27337414238835,3.623196644708432
2009,1,25,7,30,3.23,60.39,-14.27,100210,120.99681570079859,3.3343939240790035
2009,1,25,8,30,3.06,60.92,-14.1,100210,92.452945693467,3.158197195638685
2009,1,25,9,30,2.8000000000000003,58.68,-13.92,100200,52.00303369331562,2.8890986434217405
2009,1,25,10,30,3.41,53.64,-13.46,100190,151.0678897449975,3.516341092189456
2009,1,25,11,30,3.68,49.29,-13.22,100180,206.0703341750305,3.7935013059966263
