SiteID,1574629,Site Timezone,-6,Data Timezone,0,Longitude,-90.558807373,Latitude,38.9483947754
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),relative humidity at 2m (%),air temperature at 100m (C),air pressure at 100m (Pa)
2009,1,21,5,30,1.79,83.66,-6.72,99270
2009,1,21,6,30,2.92,84.94,-6.87,99240
2009,1,21,7,30,4.03,85.81,-7.0200000000000005,99240
2009,1,21,8,30,4.84,86.98,-6.92,99220
2009,1,21,9,30,4.93,86.39,-7,99170
2009,1,21,10,30,7.01,88.46000000000001,-7.07,99170
2009,1,21,11,30,7.79,90.59,-7.1000000000000005,99140
2009,1,21,12,30,8.26,86.61,-7.11,99120
2009,1,21,13,30,8.42,83.79,-7.01,99080
2009,1,21,14,30,6.5200000000000005,67.76,-6.46,99060
2009,1,21,15,30,3.63,58.980000000000004,-4.96,99020
2009,1,21,16,30,3.8000000000000003,53.32,-2.97,98940
2009,1,21,17,30,3.86,48.54,-0.99,98860
2009,1,21,18,30,4.67,45.19,0.68,98800
2009,1,21,19,30,4.65,44.04,2.06,98740
2009,1,21,20,30,4.68,44.33,3.34,98700
2009,1,21,21,30,4.8500000000000005,48.96,3.99,98680
2009,1,21,22,30,5.12,65.17,4.5,98680
2009,1,21,23,30,6.1000000000000005,74.32000000000001,4.65,98690
2009,1,22,0,30,6.73,80.8,4.65,98700
2009,1,22,1,30,8.49,80.62,3.64,98690
2009,1,22,2,30,7.48,81.85000000000001,2.88,98690
2009,1,22,3,30,6.49,87.61,1.97,98690
2009,1,22,4,30,4.68,91.02,0.9,98680
2009,1,22,5,30,5.91,92.88,1.48,98690
2009,1,22,6,30,4.28,92.52,1.22,98680
2009,1,22,7,30,4.79,95.89,-0.6900000000000001,98720
2009,1,22,8,30,3.6,98.29,-0.48,98700
2009,1,22,9,30,2.46,103.18,-0.65,98690
2009,1,22,10,30,3.15,106.53,-0.98,98710
2009,1,22,11,30,3.19,104.98,-1,98690
2009,1,22,12,30,5.05,106.76,-1.18,98710
2009,1,22,13,30,3.34,110,-0.51,98680
2009,1,22,14,30,4.08,90.07000000000001,-0.44,98690
2009,1,22,15,30,2.42,76.66,0.03,98690
2009,1,22,16,30,2.37,65.36,2.02,98670
2009,1,22,17,30,2.5,57.13,4.47,98630
2009,1,22,18,30,3.19,48.76,6.63,98580
2009,1,22,19,30,3.81,45.550000000000004,7.94,98520
2009,1,22,20,30,4.34,44.15,8.89,98470
2009,1,22,21,30,5.01,57.04,9.17,98430
2009,1,22,22,30,6.91,80.01,9.26,98390
2009,1,22,23,30,8.290000000000001,89.68,9.92,98370
2009,1,23,0,30,10.11,91.25,9.34,98350
2009,1,23,1,30,11.6,86.59,8.71,98340
2009,1,23,2,30,10.620000000000001,94.06,7.07,98330
2009,1,23,3,30,11.19,96.42,6.58,98310
2009,1,23,4,30,10.63,100.51,6.09,98270
2009,1,23,5,30,8.540000000000001,102.38,5.58,98260
2009,1,23,6,30,8.42,106.53,5.79,98240
2009,1,23,7,30,8.78,103.37,6.0600000000000005,98240
2009,1,23,8,30,8.27,103.78,6.28,98250
2009,1,23,9,30,6.99,108.71000000000001,5.04,98280
2009,1,23,10,30,6.9,104.91,3.5500000000000003,98340
2009,1,23,11,30,8.83,98,3.44,98370
2009,1,23,12,30,7.7,106.44,0.8300000000000001,98470
2009,1,23,13,30,8.48,102.86,0.18,98550
2009,1,23,14,30,7.67,88.72,-0.39,98670
2009,1,23,15,30,6.72,81.42,-0.26,98780
2009,1,23,16,30,6.59,73.47,0.38,98850
2009,1,23,17,30,8.31,61.9,1.1300000000000001,98910
2009,1,23,18,30,8.96,57.79,1.32,99000
2009,1,23,19,30,9.46,57.46,1.52,99070
2009,1,23,20,30,9.65,58.39,1.28,99180
2009,1,23,21,30,9.8,61.34,0.52,99290
2009,1,23,22,30,9.6,65.7,-0.5700000000000001,99430
2009,1,23,23,30,11.21,65.3,-1.93,99560
2009,1,24,0,30,10.58,63.27,-3.08,99700
2009,1,24,1,30,9.31,64.28,-3.99,99820
2009,1,24,2,30,10.74,61.34,-5.3100000000000005,99940
2009,1,24,3,30,10.75,60.97,-6.22,100040
2009,1,24,4,30,11.450000000000001,59.85,-7.44,100110
2009,1,24,5,30,10.63,58.050000000000004,-8.52,100230
2009,1,24,6,30,10.31,58.01,-9.94,100320
2009,1,24,7,30,10.31,57.94,-11.32,100390
2009,1,24,8,30,10.05,58.82,-12.58,100450
2009,1,24,9,30,9.540000000000001,58.74,-13.35,100500
2009,1,24,10,30,8.8,58.64,-14.02,100560
2009,1,24,11,30,8.43,59.08,-14.71,100610
2009,1,24,12,30,7.61,59.59,-15.31,100640
2009,1,24,13,30,7.03,59.93,-15.780000000000001,100670
2009,1,24,14,30,6.48,58.45,-15.98,100690
2009,1,24,15,30,6.12,54.82,-15.52,100700
2009,1,24,16,30,5.98,50.58,-14.58,100660
2009,1,24,17,30,5.48,46.26,-13.450000000000001,100620
2009,1,24,18,30,4.97,43.27,-12.34,100570
2009,1,24,19,30,4.82,41.01,-11.46,100510
2009,1,24,20,30,4.5200000000000005,39.75,-10.81,100470
2009,1,24,21,30,4.64,38.53,-10.63,100430
2009,1,24,22,30,5.24,40.02,-10.99,100390
2009,1,24,23,30,5.58,42.68,-11.46,100370
2009,1,25,0,30,5.67,45.13,-11.870000000000001,100350
2009,1,25,1,30,4.73,48.25,-12.040000000000001,100340
2009,1,25,2,30,4.61,52.49,-12.41,100310
2009,1,25,3,30,4.3,54.01,-12.94,100280
2009,1,25,4,30,4.97,57.33,-13.59,100250
2009,1,25,5,30,4.46,58.11,-13.950000000000001,100230
2009,1,25,6,30,3.5100000000000002,59.38,-14.19,100220
2009,1,25,7,30,3.23,60.39,-14.27,100210
2009,1,25,8,30,3.06,60.92,-14.1,100210
2009,1,25,9,30,2.8000000000000003,58.68,-13.92,100200
2009,1,25,10,30,3.41,53.64,-13.46,100190
2009,1,25,11,30,3.68,49.29,-13.22,100180
2009,1,25,12,30,3.25,45.92,-13.11,100200
2009,1,25,13,30,2.87,74.73,-14.02,100210
2009,1,25,14,30,2.59,77.03,-13.92,100200
2009,1,25,15,30,2.12,76.23,-13.41,100210
2009,1,25,16,30,1.93,79.79,-12.91,100180
2009,1,25,17,30,1.6600000000000001,79.05,-12.07,100140
2009,1,25,18,30,1.31,76.66,-11.06,100090
2009,1,25,19,30,0.8200000000000001,76.26,-10.25,100040
2009,1,25,20,30,1.04,75.11,-9.61,100010
2009,1,25,21,30,1.2,70.19,-8.9,99980
2009,1,25,22,30,3.14,67.11,-8.66,99980
2009,1,25,23,30,2.97,70.65,-8.8,100000
2009,1,26,0,30,3.22,73.75,-8.97,100020
2009,1,26,1,30,3.8200000000000003,74.68,-9.23,100030
2009,1,26,2,30,3.64,74.23,-9.370000000000001,100030
2009,1,26,3,30,3.5100000000000002,74.93,-9.47,100040
2009,1,26,4,30,3.45,78.61,-9.56,100040
2009,1,26,5,30,3.5500000000000003,80.42,-9.75,100050
2009,1,26,6,30,3.85,80.4,-10.05,100080
2009,1,26,7,30,3.68,82.67,-10.25,100110
2009,1,26,8,30,3.7600000000000002,85.03,-10.41,100150
2009,1,26,9,30,4.61,87.4,-10.74,100170
2009,1,26,10,30,4.68,85.24,-10.93,100190
2009,1,26,11,30,4.21,82.24,-11.06,100210
2009,1,26,12,30,3.7800000000000002,79.64,-11.08,100230
2009,1,26,13,30,3.56,77.7,-11.11,100250
2009,1,26,14,30,3.2,72.15,-10.950000000000001,100270
2009,1,26,15,30,2.64,67.16,-10.24,100290
2009,1,26,16,30,2.11,62.99,-9.3,100270
2009,1,26,17,30,1.56,59.44,-8.32,100230
2009,1,26,18,30,1.42,56.27,-7.23,100200
2009,1,26,19,30,1.95,53.68,-6.29,100170
2009,1,26,20,30,2.8000000000000003,52.47,-5.74,100160
2009,1,26,21,30,3.59,52.44,-5.6000000000000005,100130
2009,1,26,22,30,4.37,56.01,-5.8,100140
2009,1,26,23,30,4.62,59.230000000000004,-6.03,100160
2009,1,27,0,30,5.16,56.22,-6.51,100180
2009,1,27,1,30,5.2,55.65,-6.8500000000000005,100210
2009,1,27,2,30,5.2,52.59,-7.140000000000001,100200
2009,1,27,3,30,4.16,53.74,-7.390000000000001,100220
2009,1,27,4,30,4.14,75,-8.6,100210
2009,1,27,5,30,3.68,88.27,-9.17,100220
2009,1,27,6,30,3.21,88.59,-9.33,100230
2009,1,27,7,30,2.98,89.17,-9.35,100220
2009,1,27,8,30,3.24,88.87,-9.4,100200
2009,1,27,9,30,4,88.27,-9.51,100150
2009,1,27,10,30,4.28,87.33,-9.59,100140
2009,1,27,11,30,3.92,88.21000000000001,-9.53,100120
2009,1,27,12,30,4.2,88.01,-9.47,100100
2009,1,27,13,30,4.18,85.97,-9.48,100090
2009,1,27,14,30,3.74,84.61,-9.42,100060
2009,1,27,15,30,4.5,80.94,-8.97,99970
2009,1,27,16,30,4.25,79.86,-8.41,99900
2009,1,27,17,30,3.94,82.39,-7.99,99820
2009,1,27,18,30,3.95,86.57000000000001,-7.76,99740
2009,1,27,19,30,4.4,88.17,-7.48,99640
2009,1,27,20,30,4.33,87.34,-7.1000000000000005,99540
2009,1,27,21,30,3.52,90.5,-6.98,99470
2009,1,27,22,30,4.87,91.02,-7.3,99410
2009,1,27,23,30,4.71,89.11,-7.390000000000001,99360
2009,1,28,0,30,4.42,89.97,-7.5200000000000005,99330
2009,1,28,1,30,5.0600000000000005,90.99,-7.71,99290
2009,1,28,2,30,5.21,90.92,-7.8500000000000005,99240
2009,1,28,3,30,5.73,90.34,-8.1,99180
2009,1,28,4,30,6.33,87.44,-8.44,99120
2009,1,28,5,30,7.01,86.4,-8.63,99080
2009,1,28,6,30,7.09,85.58,-8.82,99030
2009,1,28,7,30,6.65,88.48,-9.1,99000
2009,1,28,8,30,6.36,88.2,-9.52,98990
2009,1,28,9,30,6.79,95.48,-9.870000000000001,98990
2009,1,28,10,30,8.290000000000001,96.98,-10.35,99010
2009,1,28,11,30,9.27,102.41,-10.96,99020
2009,1,28,12,30,9.09,109.75,-11.68,99030
2009,1,28,13,30,8.3,106.71000000000001,-12.14,99040
2009,1,28,14,30,6.11,87.32000000000001,-11.86,99060
2009,1,28,15,30,3.88,81.39,-10.88,99090
2009,1,28,16,30,3.52,75.46000000000001,-9.61,99070
2009,1,28,17,30,3.95,70.42,-8.18,99040
2009,1,28,18,30,3.12,69.44,-7.11,99000
2009,1,28,19,30,4.12,66.58,-5.86,98950
2009,1,28,20,30,4.84,66.39,-5.0600000000000005,98900
2009,1,28,21,30,5.12,71.5,-4.96,98860
2009,1,28,22,30,6.3100000000000005,99.13,-4.5600000000000005,98830
2009,1,28,23,30,6.7700000000000005,110,-4.0600000000000005,98820
2009,1,29,0,30,8.72,110,-3.35,98810
2009,1,29,1,30,9.63,110,-3.5,98830
2009,1,29,2,30,10.25,110,-4.11,98810
2009,1,29,3,30,10.53,94.04,-4.38,98790
2009,1,29,4,30,9.59,110,-5.15,98760
2009,1,29,5,30,8.16,110,-6.37,98740
2009,1,29,6,30,8.14,110,-6.66,98740
2009,1,29,7,30,8.44,110,-6.25,98760
2009,1,29,8,30,9.17,110,-6.26,98750
2009,1,29,9,30,8.02,110,-6.91,98750
2009,1,29,10,30,7.96,110,-6.61,98780
2009,1,29,11,30,7.78,110,-6.73,98810
2009,1,29,12,30,8.05,110,-6.42,98850
2009,1,29,13,30,8.49,110,-6.7700000000000005,98890
2009,1,29,14,30,7.17,88.46000000000001,-6.0600000000000005,98920
2009,1,29,15,30,5.46,80.62,-4.3,98970
2009,1,29,16,30,4.22,76,-2.2800000000000002,98960
2009,1,29,17,30,5.44,74.60000000000001,-0.27,98950
2009,1,29,18,30,6.78,73.49,1.1500000000000001,98970
2009,1,29,19,30,9.56,69.76,1.75,98960
2009,1,29,20,30,9.49,70.60000000000001,1.86,98990
2009,1,29,21,30,11.42,71.01,1.57,99000
2009,1,29,22,30,13.040000000000001,70.67,0.97,99060
2009,1,29,23,30,13.13,76.11,0.4,99110
2009,1,30,0,30,13.41,87.18,-0.64,99180
2009,1,30,1,30,17.2,81.3,-1.53,99230
2009,1,30,2,30,14.6,85.8,-2.46,99280
2009,1,30,3,30,11.18,95.14,-3.22,99270
2009,1,30,4,30,7.640000000000001,110,-4.44,99190
2009,1,30,5,30,7.45,110,-4.63,99250
2009,1,30,6,30,6.09,110,-5.1000000000000005,99280
2009,1,30,7,30,7.07,110,-4.41,99260
2009,1,30,8,30,9.34,108.55,-4.7700000000000005,99270
2009,1,30,9,30,8.03,110,-5.0200000000000005,99260
2009,1,30,10,30,7.32,110,-6.48,99280
2009,1,30,11,30,7.1000000000000005,110,-6.84,99290
2009,1,30,12,30,4.17,110,-6.71,99300
2009,1,30,13,30,4.41,110,-7.23,99330
2009,1,30,14,30,3.0100000000000002,93.33,-7.88,99360
2009,1,30,15,30,1.67,84.07000000000001,-7.01,99370
2009,1,30,16,30,1.27,73.32000000000001,-5.62,99350
2009,1,30,17,30,1.21,68.47,-4.3100000000000005,99340
2009,1,30,18,30,1.33,62.58,-2.93,99320
2009,1,30,19,30,2.02,63.17,-2.07,99300
2009,1,30,20,30,1.1500000000000001,64.97,-1.6300000000000001,99300
2009,1,30,21,30,0.96,67.61,-1.52,99300
2009,1,30,22,30,1.02,82.9,-1.23,99320
2009,1,30,23,30,0.86,98.19,-1.1,99350
2009,1,31,0,30,1.46,110,-1.78,99370
2009,1,31,1,30,2.49,102.9,-2.37,99400
2009,1,31,2,30,3.36,91.23,-2.49,99410
2009,1,31,3,30,3.3000000000000003,86.25,-2.5,99400
2009,1,31,4,30,2.11,89.86,-3.69,99370
2009,1,31,5,30,0.99,95.74000000000001,-4.23,99370
2009,1,31,6,30,3.45,103.12,-5.36,99360
2009,1,31,7,30,3.6,110,-5.13,99350
2009,1,31,8,30,3.8000000000000003,110,-4.92,99320
2009,1,31,9,30,4.73,110,-5.1000000000000005,99280
2009,1,31,10,30,6.49,110,-4.98,99260
2009,1,31,11,30,6.33,110,-4.82,99220
2009,1,31,12,30,7.18,110,-4.53,99180
2009,1,31,13,30,8.24,110,-4.01,99140
2009,1,31,14,30,5.89,94.05,-3.65,99080
2009,1,31,15,30,5.55,82.93,-0.67,99020
2009,1,31,16,30,5.09,81.03,1.52,98920
2009,1,31,17,30,5.19,80.91,3.49,98800
2009,1,31,18,30,6.36,81.37,5.47,98690
2009,1,31,19,30,7.72,81.71000000000001,7.1000000000000005,98570
2009,1,31,20,30,9.66,84.18,8.47,98470
2009,1,31,21,30,11.21,88.45,9.57,98390
2009,1,31,22,30,11.82,93.76,9.27,98300
2009,1,31,23,30,14.33,102.55,8.2,98260
2009,2,1,0,30,14.41,109.65,6.84,98240
2009,2,1,1,30,12.67,109.26,6.12,98240
2009,2,1,2,30,12.11,105.77,6.45,98230
2009,2,1,3,30,11.86,106.09,6.43,98210
2009,2,1,4,30,11.1,102.05,6.3,98230
2009,2,1,5,30,10.620000000000001,101.92,5.96,98250
2009,2,1,6,30,11.01,104.76,5.95,98310
2009,2,1,7,30,11.02,102.41,6.3,98330
2009,2,1,8,30,11.83,106.77,5.84,98350
2009,2,1,9,30,12.6,98.57000000000001,6.17,98350
2009,2,1,10,30,8.42,106.9,4.15,98400
2009,2,1,11,30,7.5200000000000005,104.2,3.15,98440
2009,2,1,12,30,5.1000000000000005,105.11,1.36,98500
2009,2,1,13,30,6.37,109.02,1.27,98560
2009,2,1,14,30,6.37,93.05,0.9,98630
2009,2,1,15,30,4.3,76.23,1.77,98670
2009,2,1,16,30,5.09,66.75,2.97,98710
2009,2,1,17,30,5.89,56.74,4.07,98750
2009,2,1,18,30,6.3100000000000005,47.45,5.13,98790
2009,2,1,19,30,7.53,38.57,5.75,98830
2009,2,1,20,30,6.4,42.42,6.05,98870
2009,2,1,21,30,5.7,44.49,6.22,98900
2009,2,1,22,30,6.29,52.61,5.93,98960
2009,2,1,23,30,8.870000000000001,50.59,4.89,99020
2009,2,2,0,30,8.8,58.89,4.17,99080
2009,2,2,1,30,8.68,58.53,4,99150
2009,2,2,2,30,7.49,63.84,3.63,99180
2009,2,2,3,30,7.66,67.82000000000001,3.3000000000000003,99200
2009,2,2,4,30,8.08,66.35,3.11,99210
2009,2,2,5,30,9.18,68.31,2.71,99240
2009,2,2,6,30,8.47,73.17,1.83,99270
2009,2,2,7,30,7.32,70.95,1.33,99270
2009,2,2,8,30,6.82,71.4,0.73,99290
2009,2,2,9,30,7.07,70.15,1.09,99300
2009,2,2,10,30,7.29,68.34,0.01,99310
2009,2,2,11,30,7.66,68.4,0.49,99310
2009,2,2,12,30,8.58,69.07000000000001,-0.21,99300
2009,2,2,13,30,9.19,68.3,-0.29,99320
2009,2,2,14,30,6.59,62.870000000000005,-1.1,99340
2009,2,2,15,30,6.12,51.45,0.6,99350
2009,2,2,16,30,6.33,47.72,1.07,99330
2009,2,2,17,30,6.96,43.15,1.6500000000000001,99310
2009,2,2,18,30,8.15,37.29,2.27,99280
2009,2,2,19,30,8.63,35.410000000000004,2.5,99260
2009,2,2,20,30,8.81,32.29,2.75,99220
2009,2,2,21,30,8.540000000000001,33.27,2.7,99200
2009,2,2,22,30,7.2,48.5,2.52,99180
2009,2,2,23,30,6.7,52.92,2.34,99160
2009,2,3,0,30,7.9,57.07,2.42,99130
2009,2,3,1,30,8.82,56.800000000000004,2.25,99100
2009,2,3,2,30,9.23,58.24,2.19,99060
2009,2,3,3,30,9.58,59.64,1.19,99030
2009,2,3,4,30,9.3,60.410000000000004,0.9500000000000001,98970
2009,2,3,5,30,9.63,56.93,0.5700000000000001,98930
2009,2,3,6,30,10.07,61.06,-0.9500000000000001,98930
2009,2,3,7,30,10.82,61.93,-2.11,98950
2009,2,3,8,30,9.790000000000001,66.73,-3.5300000000000002,99020
2009,2,3,9,30,12.1,65.84,-6.05,99130
2009,2,3,10,30,12.05,49.79,-7.8500000000000005,99190
2009,2,3,11,30,13.38,49.94,-9.02,99260
2009,2,3,12,30,13.530000000000001,51.19,-9.93,99330
2009,2,3,13,30,11.88,52.63,-10.71,99420
2009,2,3,14,30,12.5,55.51,-11.02,99490
2009,2,3,15,30,11.76,56.5,-10.69,99540
2009,2,3,16,30,11.68,55.660000000000004,-10.11,99570
2009,2,3,17,30,11.41,53.01,-9.26,99620
2009,2,3,18,30,11.21,49.300000000000004,-8.22,99650
2009,2,3,19,30,11.290000000000001,46.550000000000004,-7.44,99690
2009,2,3,20,30,11.39,45.230000000000004,-6.88,99720
2009,2,3,21,30,11.65,44.81,-6.62,99750
2009,2,3,22,30,10.83,46.47,-6.61,99810
2009,2,3,23,30,9.69,51.67,-6.95,99850
2009,2,4,0,30,9.49,53.51,-7.34,99920
2009,2,4,1,30,9.5,56.71,-7.7,99990
2009,2,4,2,30,10.58,58.29,-7.99,100040
2009,2,4,3,30,10.8,59.67,-8.41,100040
2009,2,4,4,30,11.040000000000001,60.63,-8.86,100050
2009,2,4,5,30,10.65,61.63,-9.34,100090
2009,2,4,6,30,10.09,65.48,-9.76,100140
2009,2,4,7,30,10.07,63.04,-10.25,100190
2009,2,4,8,30,9.47,68.71000000000001,-10.59,100250
2009,2,4,9,30,9.49,69.26,-11.15,100290
2009,2,4,10,30,7.930000000000001,70.83,-11.46,100340
2009,2,4,11,30,7.98,65.54,-11.96,100400
2009,2,4,12,30,8.63,68.63,-12.280000000000001,100460
2009,2,4,13,30,8.43,67.57000000000001,-12.620000000000001,100540
2009,2,4,14,30,6.43,58.800000000000004,-12.52,100590
2009,2,4,15,30,5.0600000000000005,52.94,-11.88,100660
2009,2,4,16,30,4.15,51.120000000000005,-11.02,100680
2009,2,4,17,30,4.33,45.410000000000004,-9.83,100690
2009,2,4,18,30,4.26,41.71,-8.71,100680
2009,2,4,19,30,3.94,38.52,-7.75,100660
2009,2,4,20,30,3.5300000000000002,36.06,-7.0200000000000005,100640
2009,2,4,21,30,3.12,34.31,-6.59,100630
2009,2,4,22,30,2.91,37.21,-6.5,100600
2009,2,4,23,30,2.27,46.51,-6.5600000000000005,100580
2009,2,5,0,30,1.49,50.96,-6.63,100590
2009,2,5,1,30,0.67,52.72,-6.63,100590
2009,2,5,2,30,1.94,55.24,-6.87,100580
2009,2,5,3,30,2.93,56.32,-7.16,100560
2009,2,5,4,30,3.58,58.1,-7.34,100510
2009,2,5,5,30,4.37,60.45,-7.62,100490
2009,2,5,6,30,5.46,61.01,-7.5600000000000005,100460
2009,2,5,7,30,7.22,61.15,-7.72,100430
2009,2,5,8,30,8.11,62.03,-8.34,100400
2009,2,5,9,30,8.48,61.21,-8.58,100340
2009,2,5,10,30,8.5,61.06,-8.700000000000001,100290
2009,2,5,11,30,8.76,61.09,-8.61,100240
2009,2,5,12,30,9.19,60.89,-8.66,100190
2009,2,5,13,30,8.86,59.34,-8.77,100140
2009,2,5,14,30,8.11,50.78,-7.12,100070
2009,2,5,15,30,7.07,46.25,-5.46,100000
2009,2,5,16,30,7.08,42.94,-3.44,99890
2009,2,5,17,30,7.46,40.26,-1.18,99770
2009,2,5,18,30,8.09,37.36,1.2,99660
2009,2,5,19,30,8.4,35.230000000000004,3.17,99560
2009,2,5,20,30,8.6,34.87,4.48,99490
2009,2,5,21,30,7.96,38.06,4.87,99430
2009,2,5,22,30,8.950000000000001,52.36,4.84,99390
2009,2,5,23,30,10.58,60.74,3.88,99370
2009,2,6,0,30,10.86,66.74,2.45,99370
2009,2,6,1,30,9.200000000000001,64.01,1.33,99370
2009,2,6,2,30,8.68,64.94,0.97,99360
2009,2,6,3,30,9.620000000000001,65.97,1.33,99360
2009,2,6,4,30,10.43,67.98,1.83,99350
2009,2,6,5,30,10.17,73.9,2.59,99360
2009,2,6,6,30,9.35,75.56,3.29,99360
2009,2,6,7,30,9.51,81.04,4.0600000000000005,99340
2009,2,6,8,30,8.47,85.85000000000001,3.65,99330
2009,2,6,9,30,8.09,88.97,3.47,99320
2009,2,6,10,30,8.25,98.41,4.19,99290
2009,2,6,11,30,7.390000000000001,103.89,4.49,99260
2009,2,6,12,30,6.4,102.36,4.83,99260
2009,2,6,13,30,7.23,105.65,4.63,99270
2009,2,6,14,30,6.5600000000000005,99.77,5.0200000000000005,99240
2009,2,6,15,30,5.66,89.66,5.72,99230
2009,2,6,16,30,4.21,76.66,8.4,99170
2009,2,6,17,30,5.58,69.07000000000001,10.88,99120
2009,2,6,18,30,8.76,63.89,13.43,99070
2009,2,6,19,30,9.18,65.16,13.96,99000
2009,2,6,20,30,9.35,68.97,13.67,98940
2009,2,6,21,30,7.1000000000000005,74.49,14.35,98850
2009,2,6,22,30,11.76,88.5,14.85,98790
2009,2,6,23,30,12.120000000000001,100.03,13.3,98780
2009,2,7,0,30,12.74,100.21000000000001,10.47,98770
2009,2,7,1,30,11.75,106.29,9.71,98770
2009,2,7,2,30,11.33,105.48,9.9,98760
2009,2,7,3,30,9.16,110,9.46,98780
2009,2,7,4,30,8.44,102.46000000000001,9.03,98770
2009,2,7,5,30,9.01,101.57000000000001,9.03,98750
2009,2,7,6,30,9.92,102.05,10.05,98730
2009,2,7,7,30,11.73,104.22,10.97,98710
2009,2,7,8,30,13.02,105.17,11.85,98720
2009,2,7,9,30,13.6,102.85000000000001,12.24,98720
2009,2,7,10,30,12.96,102.93,12.120000000000001,98750
2009,2,7,11,30,11.58,103.05,11.700000000000001,98790
2009,2,7,12,30,10.53,109.8,10.85,98840
2009,2,7,13,30,12.370000000000001,100.07000000000001,12.02,98860
2009,2,7,14,30,13.33,91.23,12.82,98900
2009,2,7,15,30,13.24,87.32000000000001,13.42,98940
2009,2,7,16,30,13.3,84.07000000000001,14.040000000000001,98960
2009,2,7,17,30,14.84,79.46000000000001,14.450000000000001,98940
2009,2,7,18,30,13.57,76.02,14.85,98990
2009,2,7,19,30,12.71,72.16,15.66,99030
2009,2,7,20,30,10.02,78.62,15.58,99060
2009,2,7,21,30,10.73,74.29,16.06,99080
2009,2,7,22,30,9.53,81.98,15.94,99120
2009,2,7,23,30,9.01,100.66,15.55,99190
2009,2,8,0,30,6.5600000000000005,107.42,14.41,99260
2009,2,8,1,30,6.45,1.08,14.02,99330
2009,2,8,2,30,5.94,2.81,13.57,99370
2009,2,8,3,30,5.54,107.86,12.32,99410
2009,2,8,4,30,7.4,105.54,11.92,99470
2009,2,8,5,30,8.47,100.9,10.96,99530
2009,2,8,6,30,10.540000000000001,99.10000000000001,7.73,99590
2009,2,8,7,30,8.11,99.52,6.18,99680
2009,2,8,8,30,7.23,98.96000000000001,5.32,99760
2009,2,8,9,30,9.38,90.45,4.46,99810
2009,2,8,10,30,7.82,76.09,3.89,99880
2009,2,8,11,30,5.11,87.02,3.1,99930
2009,2,8,12,30,6.61,88.72,2.17,99970
2009,2,8,13,30,6.890000000000001,84.87,1.21,100000
2009,2,8,14,30,3.45,74.92,1.21,100010
2009,2,8,15,30,3.15,65.21000000000001,2.56,100020
2009,2,8,16,30,0.98,60,3.79,100030
2009,2,8,17,30,0.51,55.53,5.11,100020
2009,2,8,18,30,1.36,52.94,6.24,99980
2009,2,8,19,30,2.08,49.44,7.59,99920
2009,2,8,20,30,2.5500000000000003,47.57,8.540000000000001,99890
2009,2,8,21,30,2.14,46.43,9.02,99850
2009,2,8,22,30,3.52,55.08,9.040000000000001,99760
2009,2,8,23,30,5.91,57.51,9.02,99720
2009,2,9,0,30,5.29,63.33,9.040000000000001,99750
2009,2,9,1,30,6.7,66.34,8.99,99730
2009,2,9,2,30,8.040000000000001,64.66,8.34,99660
2009,2,9,3,30,8.18,70.53,7.94,99630
2009,2,9,4,30,8.51,71.77,7.58,99560
2009,2,9,5,30,8.1,70.28,7.15,99550
2009,2,9,6,30,8.43,70.62,7.22,99500
2009,2,9,7,30,8.85,73.92,7.16,99460
2009,2,9,8,30,9.46,76.06,7.13,99420
2009,2,9,9,30,9.58,77.68,7.18,99350
2009,2,9,10,30,9.82,80.79,7.23,99290
2009,2,9,11,30,9.93,83,7.05,99240
2009,2,9,12,30,9.84,83.88,6.86,99190
2009,2,9,13,30,9.46,87.4,6.68,99140
2009,2,9,14,30,8.81,93.7,6.69,99070
2009,2,9,15,30,8.72,99.71000000000001,8.48,98960
2009,2,9,16,30,9.28,89.16,10.4,98830
2009,2,9,17,30,10.69,74.08,13.3,98660
2009,2,9,18,30,12.18,62.25,15.290000000000001,98560
2009,2,9,19,30,15.530000000000001,48.800000000000004,16.92,98430
2009,2,9,20,30,14.11,38.18,17.46,98330
2009,2,9,21,30,12.6,48.47,15.64,98310
2009,2,9,22,30,13.61,62.68,13.94,98280
2009,2,9,23,30,11.57,68.15,13.540000000000001,98250
2009,2,10,0,30,15.1,77.27,12.43,98260
2009,2,10,1,30,12.24,87.2,11.78,98150
2009,2,10,2,30,9,92.84,12.13,98160
2009,2,10,3,30,8.540000000000001,97.11,12.67,98160
2009,2,10,4,30,11.81,104.46000000000001,13.39,98140
2009,2,10,5,30,11,101.39,13.05,98160
2009,2,10,6,30,11.1,100.74000000000001,12.26,98190
2009,2,10,7,30,12.25,100.25,12.35,98170
2009,2,10,8,30,13.13,94.44,11.94,98160
2009,2,10,9,30,13.790000000000001,88.22,11.85,98110
2009,2,10,10,30,14.540000000000001,81.07000000000001,11.620000000000001,98120
2009,2,10,11,30,13.61,83.69,11.27,98130
2009,2,10,12,30,12.870000000000001,82.84,10.82,98170
2009,2,10,13,30,14.040000000000001,74.44,10.6,98180
2009,2,10,14,30,12.950000000000001,62.33,11.13,98190
2009,2,10,15,30,10.31,55.82,12.4,98190
2009,2,10,16,30,9.06,51.02,13.71,98180
2009,2,10,17,30,9.31,45.53,15.48,98170
2009,2,10,18,30,9.36,41.36,16.9,98150
2009,2,10,19,30,9.51,37.96,17.96,98120
