Scenario,Class,SubClass,Resource,Model,Fips Code,County,State,Sqmi,Land Source,Price Offered,Production,Production Unit,Production Energy Content,Energy Content Unit,Production Density per Sq Mile,BTU/Ton,USDA Region
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,39171,Williams County,Ohio,423.09,Crop,70,14936,dt,2.22427E+11,BTU,35.3,14892000,Corn Belt
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,51095,James City County,Virginia,147.2,Pasture,70,3,dt,49980000,BTU,0.02,16660000,Appalachia
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,48419,Shelby County,Texas,834.62,Crop,40,16.6,dt,288308800,BTU,0.02,17368000,Southern Plains
mature-market medium,agriculture land,Intermediate oilseeds,Pennycress,POLYSYS,55113,Sawyer County,Wisconsin,1350.24,Crop,400,1471.38,dt,34265938854,BTU,1.09,23288300,Lake States
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,47143,Rhea County,Tennessee,336.48,Crop,40,11.5,dt,199732000,BTU,0.03,17368000,Appalachia
mature-market medium,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48055,Caldwell County,Texas,546.45,Crop,48,425.4,dt,6005797200,BTU,0.78,14118000,Southern Plains
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,42125,Washington County,Pennsylvania,860.85,Crop,70,9144,dt,1.43762E+11,BTU,10.62,15722000,Northeast
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,39077,Huron County,Ohio,495.58,Crop,40,2.1,dt,36472800,BTU,0,17368000,Corn Belt
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,13005,Bacon County,Georgia,285.82,Crop,40,3.9,dt,67735200,BTU,0.01,17368000,Southeast
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,45031,Darlington County,South Carolina,566.25,Crop,70,0,dt,0,BTU,0,15722000,Southeast
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,45035,Dorchester County,South Carolina,571.19,Crop,70,47778,dt,7.84706E+11,BTU,83.65,16424000,Southeast
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,45013,Beaufort County,South Carolina,580.37,Crop,70,0,dt,0,BTU,0,15722000,Southeast
mature-market medium,agriculture land,Ag processing waste,Rice hulls,POLYSYS,05063,Independence County,Arkansas,771.53,Crop,48,6061.4,dt,82568390800,BTU,7.86,13622000,Delta States
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,18105,Monroe County,Indiana,411.32,Crop,40,9.3,dt,161522399,BTU,0.02,17368000,Corn Belt
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,36123,Yates County,New York,375.78,Crop,70,37792,dt,5.94166E+11,BTU,100.57,15722000,Northeast
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,22023,Cameron Parish,Louisiana,1409.03,Crop,70,5083,dt,83483192000,BTU,3.61,16424000,Delta States
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, citrus",NASS 2017 Census,06067,Sacramento County,California,980.93,Crop,40,7.1,dt,123312800,BTU,0.01,17368000,Pacific
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,35047,San Miguel County,New Mexico,4741.33,Crop,40,6.2,dt,107681600,BTU,0,17368000,Mountain States
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26031,Cheboygan County,Michigan,795.88,Crop,40,16.7,dt,290045600,BTU,0.02,17368000,Lake States
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,28049,Hinds County,Mississippi,877.28,Crop,40,10,dt,173680000,BTU,0.01,17368000,Southeast
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,20089,Jewell County,Kansas,914.36,Pasture,70,218046,dt,3.58119E+12,BTU,238.47,16424000,Northern Plains
mature-market medium,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,35029,Luna County,New Mexico,2965.34,Crop,60,1058.6,dt,15764671199,BTU,0.36,14892000,Mountain States
mature-market medium,agriculture land,"Energy crops, woody",Poplar,POLYSYS,37175,Transylvania County,North Carolina,380.32,Pasture,70,188,dt,3177952000,BTU,0.49,16904000,Appalachia
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,19043,Clayton County,Iowa,792.66,Crop,40,18.6,dt,323044800,BTU,0.02,17368000,Corn Belt
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,51007,Amelia County,Virginia,358.52,Crop,40,8.6,dt,149364800,BTU,0.02,17368000,Appalachia
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,18085,Kosciusko County,Indiana,554.39,Crop,40,25.7,dt,446357600,BTU,0.05,17368000,Corn Belt
mature-market medium,agriculture land,"Energy crops, woody",Willow,POLYSYS,39163,Vinton County,Ohio,414.98,Pasture,70,2458,dt,42513568000,BTU,5.92,17296000,Corn Belt
mature-market medium,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28051,Holmes County,Mississippi,764.62,Crop,48,3269.7,dt,46161624600,BTU,4.28,14118000,Southeast
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,51097,King and Queen County,Virginia,320.08,Crop,40,2,dt,34736000,BTU,0.01,17368000,Appalachia
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,26093,Livingston County,Michigan,585.41,Crop,40,16.6,dt,288308800,BTU,0.03,17368000,Lake States
mature-market medium,agriculture land,"Energy crops, woody",Willow,POLYSYS,26139,Ottawa County,Michigan,569.91,Pasture,70,1818,dt,31444128000,BTU,3.19,17296000,Lake States
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, citrus",NASS 2017 Census,12131,Walton County,Florida,1067.36,Crop,40,2,dt,34736000,BTU,0,17368000,Southeast
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,46137,Ziebach County,South Dakota,1970.6,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
mature-market medium,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,20159,Rice County,Kansas,727.96,Crop,60,27,dt,402084000,BTU,0.04,14892000,Northern Plains
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,13159,Jasper County,Georgia,373.46,Crop,40,2,dt,34736000,BTU,0.01,17368000,Southeast
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42073,Lawrence County,Pennsylvania,361.78,Crop,40,90,dt,1563120000,BTU,0.25,17368000,Northeast
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,48449,Titus County,Texas,425.64,Crop,40,7.3,dt,126786400,BTU,0.02,17368000,Southern Plains
mature-market medium,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,47157,Shelby County,Tennessee,780.36,Crop,60,681.7,dt,10151876400,BTU,0.87,14892000,Appalachia
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,48209,Hays County,Texas,678.8,Crop,40,219.4,dt,3810539200,BTU,0.32,17368000,Southern Plains
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,29047,Clay County,Missouri,408.67,Pasture,70,0,dt,0,BTU,0,16424000,Corn Belt
mature-market medium,agriculture land,Agricultural residues,Oats straw,POLYSYS,55039,Fond du Lac County,Wisconsin,765.84,Crop,70,0,dt,0,BTU,0,14892000,Lake States
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,27055,Houston County,Minnesota,568.84,Pasture,70,63104,dt,1.05131E+12,BTU,110.93,16660000,Lake States
mature-market medium,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48121,Denton County,Texas,951.66,Crop,60,43.9,dt,653758800,BTU,0.05,14892000,Southern Plains
mature-market medium,agriculture land,Intermediate oilseeds,Pennycress,POLYSYS,29183,St. Charles County,Missouri,592.42,Crop,400,17002.91,dt,3.95969E+11,BTU,28.7,23288300,Corn Belt
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,39123,Ottawa County,Ohio,259.73,Crop,40,5.2,dt,90313600,BTU,0.02,17368000,Corn Belt
mature-market medium,agriculture land,"Energy crops, woody",Poplar,POLYSYS,48471,Walker County,Texas,801.5,Crop,70,899,dt,15196696000,BTU,1.12,16904000,Southern Plains
mature-market medium,agriculture land,Intermediate oilseeds,Pennycress,POLYSYS,17161,Rock Island County,Illinois,451.29,Crop,400,14522.97,dt,3.38215E+11,BTU,32.18,23288300,Corn Belt
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,08085,Montrose County,Colorado,2242.89,Crop,40,311.3,dt,5406658400,BTU,0.14,17368000,Mountain States
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,53029,Island County,Washington,210.14,Crop,40,5.2,dt,90313600,BTU,0.02,17368000,Pacific
mature-market medium,agriculture land,Intermediate oilseeds,Pennycress,POLYSYS,39157,Tuscarawas County,Ohio,571.41,Crop,400,7043.09,dt,1.64022E+11,BTU,12.33,23288300,Corn Belt
mature-market medium,agriculture land,Agricultural residues,Oats straw,POLYSYS,20201,Washington County,Kansas,898.68,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,47163,Sullivan County,Tennessee,429.71,Crop,40,28.7,dt,498461600,BTU,0.07,17368000,Appalachia
mature-market medium,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,13025,Brantley County,Georgia,447.21,Crop,60,49.8,dt,741621600,BTU,0.11,14892000,Southeast
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,54087,Roane County,West Virginia,483.72,Crop,40,30,dt,521040000,BTU,0.06,17368000,Appalachia
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,29095,Jackson County,Missouri,616.34,Crop,70,24967,dt,3.92531E+11,BTU,40.51,15722000,Corn Belt
mature-market medium,agriculture land,"Energy crops, woody",Willow,POLYSYS,54005,Boone County,West Virginia,503.2,Pasture,70,1646,dt,28469216000,BTU,3.27,17296000,Appalachia
mature-market medium,agriculture land,"Energy crops, woody",Poplar,POLYSYS,28161,Yalobusha County,Mississippi,495,Pasture,70,2558,dt,43240432000,BTU,5.17,16904000,Southeast
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,01093,Marion County,Alabama,743.57,Crop,40,5.2,dt,90313600,BTU,0.01,17368000,Southeast
mature-market medium,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,12047,Hamilton County,Florida,519.06,Crop,60,15.7,dt,233804400,BTU,0.03,14892000,Southeast
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,01089,Madison County,Alabama,812.72,Crop,40,14.6,dt,253572800,BTU,0.02,17368000,Southeast
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,27141,Sherburne County,Minnesota,451.04,Crop,70,0,dt,0,BTU,0,14892000,Lake States
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,25009,Essex County,Massachusetts,510.89,Crop,40,344.3,dt,5979802400,BTU,0.67,17368000,Northeast
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,12073,Leon County,Florida,701.79,Pasture,70,539,dt,8979740000,BTU,0.77,16660000,Southeast
mature-market medium,agriculture land,"Energy crops, woody",Poplar,POLYSYS,22029,Concordia Parish,Louisiana,747.37,Pasture,70,381,dt,6440424000,BTU,0.51,16904000,Delta States
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,51165,Rockingham County,Virginia,853.9,Crop,40,28.1,dt,488040800,BTU,0.03,17368000,Appalachia
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,13105,Elbert County,Georgia,374.22,Pasture,70,1223,dt,20375180000,BTU,3.27,16660000,Southeast
mature-market medium,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13283,Treutlen County,Georgia,202.45,Crop,48,812.6,dt,11472286800,BTU,4.01,14118000,Southeast
mature-market medium,agriculture land,"Energy crops, woody",Eucalyptus,POLYSYS,12081,Manatee County,Florida,749.81,Pasture,70,237224,dt,4.09876E+12,BTU,316.38,17278000,Southeast
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,19023,Butler County,Iowa,581.76,Pasture,70,16947,dt,2.82337E+11,BTU,29.13,16660000,Corn Belt
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,08125,Yuma County,Colorado,2368.7,Crop,70,0,dt,0,BTU,0,14892000,Mountain States
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,18169,Wabash County,Indiana,420.98,Pasture,70,0,dt,0,BTU,0,16424000,Corn Belt
mature-market medium,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,37051,Cumberland County,North Carolina,658.48,Crop,60,369.9,dt,5508550800,BTU,0.56,14892000,Appalachia
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,28033,DeSoto County,Mississippi,495.74,Pasture,70,40770,dt,6.69606E+11,BTU,82.24,16424000,Southeast
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,21013,Bell County,Kentucky,361.12,Crop,40,5.7,dt,98997600,BTU,0.02,17368000,Appalachia
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,37027,Caldwell County,North Carolina,474.61,Crop,70,0,dt,0,BTU,0,14892000,Appalachia
mature-market medium,agriculture land,"Energy crops, woody",Willow,POLYSYS,51173,Smyth County,Virginia,452.71,Pasture,70,138845,dt,2.40146E+12,BTU,306.7,17296000,Appalachia
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,47109,McNairy County,Tennessee,563.61,Crop,40,23.8,dt,413358399,BTU,0.04,17368000,Appalachia
mature-market medium,agriculture land,Ag processing waste,Rice hulls,POLYSYS,05117,Prairie County,Arkansas,675.57,Crop,48,32304.5,dt,4.40052E+11,BTU,47.82,13622000,Delta States
mature-market medium,agriculture land,"Energy crops, herbaceous",Biomass sorghum,POLYSYS,22005,Ascension Parish,Louisiana,302.7,Crop,70,1668,dt,27395232000,BTU,5.51,16424000,Delta States
mature-market medium,agriculture land,Agricultural residues,Wheat straw,POLYSYS,26099,Macomb County,Michigan,483.64,Crop,70,0,dt,0,BTU,0,14892000,Lake States
mature-market medium,agriculture land,"Energy crops, woody",Willow,POLYSYS,17151,Pope County,Illinois,374.53,Pasture,70,2223,dt,38449008000,BTU,5.94,17296000,Corn Belt
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,34005,Burlington County,New Jersey,814.31,Crop,70,0,dt,0,BTU,0,15722000,Northeast
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,41009,Columbia County,Oregon,665.54,Crop,40,3.9,dt,67735200,BTU,0.01,17368000,Pacific
mature-market medium,agriculture land,"Energy crops, herbaceous",Switchgrass,POLYSYS,48161,Freestone County,Texas,891.99,Pasture,70,542085,dt,8.9032E+12,BTU,607.73,16424000,Southern Plains
mature-market medium,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,13021,Bibb County,Georgia,254.91,Crop,60,32.2,dt,479522400,BTU,0.13,14892000,Southeast
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,37111,McDowell County,North Carolina,445.35,Crop,40,3.1,dt,53840800,BTU,0.01,17368000,Appalachia
mature-market medium,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,47069,Hardeman County,Tennessee,670.38,Crop,60,818.7,dt,12192080400,BTU,1.22,14892000,Appalachia
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,37161,Rutherford County,North Carolina,567.25,Pasture,70,38282,dt,6.37778E+11,BTU,67.49,16660000,Appalachia
mature-market medium,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48013,Atascosa County,Texas,1221.47,Crop,60,476.9,dt,7101994800,BTU,0.39,14892000,Southern Plains
mature-market medium,agriculture land,"Energy crops, woody",Willow,POLYSYS,51025,Brunswick County,Virginia,569.47,Pasture,70,1099,dt,19008304000,BTU,1.93,17296000,Appalachia
mature-market medium,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37133,Onslow County,North Carolina,765.13,Crop,48,565.4,dt,7982317200,BTU,0.74,14118000,Appalachia
mature-market medium,agriculture land,"Energy crops, woody",Eucalyptus,POLYSYS,12013,Calhoun County,Florida,574.31,Crop,70,12502,dt,2.1601E+11,BTU,21.77,17278000,Southeast
mature-market medium,agriculture land,"Energy crops, woody",Poplar,POLYSYS,54047,McDowell County,West Virginia,534.9,Pasture,70,2,dt,33808000,BTU,0,16904000,Appalachia
mature-market medium,agriculture land,"Energy crops, herbaceous",Miscanthus,POLYSYS,38089,Stark County,North Dakota,1340.33,Crop,70,189430,dt,3.1559E+12,BTU,141.33,16660000,Northern Plains
mature-market medium,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,01061,Geneva County,Alabama,578.95,Crop,40,18.7,dt,324781600,BTU,0.03,17368000,Southeast
mature-market medium,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37041,Chowan County,North Carolina,173.03,Crop,48,2511.7,dt,35460180600,BTU,14.52,14118000,Appalachia
mature-market medium,agriculture land,Agricultural residues,Corn stover,POLYSYS,41071,Yamhill County,Oregon,718.41,Crop,70,0,dt,0,BTU,0,15722000,Pacific
